ID_Encuestado,Pais,Ronda,Genero,Anio_Nacimiento,Nivel_Educativo,Situacion_Economica,Voluntariado_12m,Donacion_Politica_12m,Capacidad_Rol_Politico,Confianza_ONU,Preocupacion_Clima,Responsabilidad_Clima,Inmigracion_Economia,Inmigracion_Cultura,Inmigracion_Pais_Mejor_Peor
28849.0,RS,9,Mujer,1947.0,Secundaria alta (alta),Difícil,,,Nada capaz,,,,,8,8
28864.0,RS,9,Hombre,1947.0,Secundaria baja,Difícil,,,Bastante capaz,1,,,2,3,3
28902.0,RS,9,Hombre,1950.0,Secundaria alta (alta),Saliendo adelante,,,Nada capaz,0,,,5,5,5
29031.0,RS,9,Mujer,1934.0,Primaria o menos,Cómodamente,,,Nada capaz,,,,,,5
29038.0,RS,9,Hombre,1980.0,Secundaria alta (baja),Muy difícil,,,,0,,,0,,2
29105.0,RS,9,Hombre,1966.0,Secundaria alta (baja),Saliendo adelante,,,Bastante capaz,2,,,4,5,4
29131.0,RS,9,Mujer,1965.0,Secundaria baja,Muy difícil,,,Nada capaz,5,,,0,5,0
29186.0,RS,9,Mujer,1932.0,Secundaria baja,Difícil,,,Nada capaz,6,,,3,6,3
29255.0,RS,9,Mujer,1971.0,Secundaria alta (alta),Difícil,,,Nada capaz,6,,,,8,
29268.0,RS,9,Mujer,1996.0,Secundaria alta (alta),Cómodamente,,,Nada capaz,,,,5,5,5
29277.0,RS,9,Hombre,1963.0,Secundaria alta (baja),Saliendo adelante,,,Nada capaz,0,,,0,0,0
29279.0,RS,9,Mujer,1978.0,Vocacional avanzado,Difícil,,,Nada capaz,1,,,6,5,8
29322.0,RS,9,Mujer,1949.0,Grado/BA,Cómodamente,,,Nada capaz,,,,5,5,5
29323.0,RS,9,Mujer,1952.0,Secundaria baja,Difícil,,,Nada capaz,6,,,1,0,0
29359.0,RS,9,Mujer,1937.0,Primaria o menos,Difícil,,,Nada capaz,,,,5,5,5
29428.0,RS,9,Mujer,1980.0,Secundaria alta (alta),Difícil,,,Nada capaz,3,,,2,4,3
29457.0,RS,9,Mujer,1935.0,Secundaria alta (baja),Saliendo adelante,,,Nada capaz,,,,,,
29483.0,RS,9,Mujer,1949.0,Secundaria alta (baja),Saliendo adelante,,,Nada capaz,5,,,2,3,2
29556.0,RS,9,Hombre,1988.0,Máster/Doctorado,Saliendo adelante,,,Poco capaz,7,,,5,5,5
29569.0,RS,9,Mujer,1979.0,Vocacional avanzado,Saliendo adelante,,,Completamente capaz,2,,,,,
29576.0,RS,9,Hombre,1965.0,Secundaria baja,Muy difícil,,,Nada capaz,0,,,0,0,0
29786.0,RS,9,Mujer,1962.0,Vocacional avanzado,Cómodamente,,,Bastante capaz,6,,,5,8,8
29837.0,RS,9,Mujer,1940.0,Secundaria baja,Difícil,,,Nada capaz,0,,,0,7,8
29884.0,RS,9,Hombre,1942.0,Vocacional avanzado,Cómodamente,,,Nada capaz,2,,,0,1,
29925.0,RS,9,Mujer,1970.0,Secundaria alta (baja),Muy difícil,,,Nada capaz,0,,,0,0,
29936.0,RS,9,Mujer,1948.0,Secundaria alta (alta),Saliendo adelante,,,Nada capaz,1,,,0,0,0
30007.0,RS,9,Mujer,1958.0,Secundaria baja,Muy difícil,,,Nada capaz,5,,,5,5,5
30058.0,RS,9,Mujer,1956.0,Secundaria alta (baja),Difícil,,,Poco capaz,0,,,8,9,10
30060.0,RS,9,Hombre,1969.0,Secundaria baja,Cómodamente,,,Nada capaz,0,,,5,5,5
30077.0,RS,9,Mujer,1944.0,Secundaria alta (baja),Saliendo adelante,,,Nada capaz,8,,,0,0,0
30112.0,RS,9,Mujer,1957.0,Secundaria baja,Difícil,,,Nada capaz,2,,,3,,0
30154.0,RS,9,Mujer,1993.0,Grado/BA,Saliendo adelante,,,Muy capaz,3,,,7,10,10
30166.0,RS,9,Mujer,1939.0,Secundaria baja,Cómodamente,,,Nada capaz,,,,1,1,1
30178.0,RS,9,Mujer,1945.0,Primaria o menos,Muy difícil,,,Nada capaz,,,,,,
30193.0,RS,9,Hombre,1999.0,Secundaria alta (alta),Saliendo adelante,,,Poco capaz,5,,,5,3,5
30222.0,RS,9,Mujer,1950.0,Secundaria baja,Muy difícil,,,Nada capaz,0,,,3,0,0
30249.0,RS,9,Mujer,1945.0,Secundaria alta (alta),Saliendo adelante,,,Poco capaz,3,,,5,5,5
30271.0,RS,9,Hombre,1967.0,Secundaria baja,Saliendo adelante,,,Completamente capaz,5,,,0,0,0
30377.0,RS,9,Hombre,1950.0,Primaria o menos,,,,Nada capaz,0,,,10,10,10
30394.0,RS,9,Mujer,1964.0,Secundaria baja,Difícil,,,Nada capaz,5,,,8,7,8
30420.0,RS,9,Hombre,1939.0,Secundaria alta (baja),Muy difícil,,,Nada capaz,1,,,,,
30481.0,RS,9,Mujer,1928.0,Primaria o menos,Muy difícil,,,,,,,,,
30497.0,RS,9,Mujer,1980.0,Grado/BA,Saliendo adelante,,,Poco capaz,9,,,7,10,8
30525.0,RS,9,Hombre,1957.0,Secundaria alta (alta),Saliendo adelante,,,Nada capaz,0,,,5,5,5
30536.0,RS,9,Hombre,1968.0,Máster/Doctorado,,,,Nada capaz,0,,,4,5,5
30693.0,RS,9,Mujer,1937.0,Secundaria baja,Difícil,,,Poco capaz,8,,,5,5,8
30836.0,RS,9,Hombre,1959.0,Grado/BA,Saliendo adelante,,,Bastante capaz,0,,,3,7,6
30877.0,RS,9,Hombre,1954.0,Secundaria baja,Muy difícil,,,Nada capaz,,,,8,8,8
30893.0,RS,9,Hombre,1948.0,Vocacional avanzado,Difícil,,,Poco capaz,9,,,6,10,10
30929.0,RS,9,Mujer,1970.0,Secundaria alta (alta),Saliendo adelante,,,Nada capaz,4,,,0,0,0
30982.0,RS,9,Mujer,1935.0,Vocacional avanzado,Saliendo adelante,,,Nada capaz,2,,,,5,1
30997.0,RS,9,Hombre,1985.0,Secundaria baja,Difícil,,,Completamente capaz,0,,,0,0,0
30999.0,RS,9,Mujer,1945.0,Secundaria baja,Saliendo adelante,,,Nada capaz,5,,,3,4,4
31018.0,RS,9,Mujer,1930.0,Primaria o menos,Saliendo adelante,,,Nada capaz,,,,,,
31034.0,RS,9,Hombre,1991.0,Secundaria alta (alta),Cómodamente,,,Completamente capaz,8,,,5,10,5
31104.0,RS,9,Mujer,1948.0,Secundaria alta (baja),Cómodamente,,,Nada capaz,4,,,0,5,3
31188.0,RS,9,Hombre,1970.0,Secundaria baja,Cómodamente,,,Nada capaz,0,,,0,0,0
31220.0,RS,9,Hombre,1936.0,Secundaria baja,Muy difícil,,,Nada capaz,1,,,7,5,
31226.0,RS,9,Hombre,1962.0,Vocacional avanzado,Saliendo adelante,,,Bastante capaz,3,,,5,3,2
31269.0,RS,9,Mujer,1985.0,Secundaria alta (baja),Difícil,,,Poco capaz,7,,,3,2,1
31289.0,RS,9,Hombre,1968.0,Secundaria alta (baja),Cómodamente,,,,5,,,4,4,3
31318.0,RS,9,Mujer,1950.0,Secundaria baja,Muy difícil,,,Nada capaz,5,,,5,5,5
31356.0,RS,9,Hombre,1985.0,Secundaria alta (alta),Saliendo adelante,,,Nada capaz,3,,,5,5,5
31397.0,RS,9,Mujer,1957.0,Secundaria baja,Difícil,,,Nada capaz,3,,,,,10
31416.0,RS,9,Hombre,1955.0,Secundaria alta (alta),Saliendo adelante,,,Nada capaz,8,,,2,2,1
31457.0,RS,9,Mujer,1976.0,Secundaria alta (alta),Difícil,,,Bastante capaz,3,,,5,5,5
31458.0,RS,9,Mujer,1988.0,Secundaria alta (alta),Saliendo adelante,,,Poco capaz,0,,,2,5,5
31492.0,RS,9,Hombre,1973.0,Secundaria alta (alta),Saliendo adelante,,,Nada capaz,5,,,4,4,3
31507.0,RS,9,Mujer,1950.0,Primaria o menos,Difícil,,,Nada capaz,0,,,2,1,2
31607.0,RS,9,Mujer,1969.0,Secundaria alta (baja),Saliendo adelante,,,Nada capaz,3,,,2,4,3
31625.0,RS,9,Mujer,1960.0,Secundaria alta (baja),Difícil,,,Nada capaz,0,,,0,0,0
31643.0,RS,9,Hombre,1985.0,Grado/BA,Saliendo adelante,,,Nada capaz,0,,,0,0,0
31653.0,RS,9,Hombre,1958.0,Secundaria alta (baja),Difícil,,,Bastante capaz,9,,,3,3,2
31710.0,RS,9,Mujer,1955.0,Secundaria baja,Difícil,,,Poco capaz,,,,,,
31731.0,RS,9,Hombre,1980.0,Secundaria alta (alta),Saliendo adelante,,,,9,,,,,
31738.0,RS,9,Hombre,1983.0,Secundaria alta (baja),Difícil,,,Completamente capaz,9,,,5,5,1
31740.0,RS,9,Hombre,1934.0,Vocacional avanzado,Saliendo adelante,,,Nada capaz,6,,,6,6,4
31798.0,RS,9,Mujer,1950.0,Vocacional avanzado,Saliendo adelante,,,Nada capaz,8,,,3,4,3
31809.0,RS,9,Hombre,1949.0,Secundaria alta (alta),Difícil,,,Nada capaz,,,,0,1,1
31847.0,RS,9,Hombre,1947.0,Secundaria baja,Difícil,,,Nada capaz,,,,7,0,0
31926.0,RS,9,Hombre,1990.0,Máster/Doctorado,Cómodamente,,,Nada capaz,0,,,5,5,5
31927.0,RS,9,Mujer,1965.0,Secundaria alta (baja),Cómodamente,,,Poco capaz,10,,,5,5,10
31957.0,RS,9,Hombre,1938.0,Secundaria alta (alta),Saliendo adelante,,,Nada capaz,,,,8,7,6
32004.0,RS,9,Mujer,1995.0,Secundaria alta (alta),Cómodamente,,,Poco capaz,2,,,5,5,5
32016.0,RS,9,Hombre,1952.0,Secundaria baja,Saliendo adelante,,,Poco capaz,0,,,10,5,
32041.0,RS,9,Hombre,1977.0,Secundaria alta (baja),Saliendo adelante,,,Nada capaz,0,,,5,5,5
32148.0,RS,9,Mujer,1983.0,Primaria o menos,Difícil,,,Bastante capaz,,,,5,,2
32216.0,RS,9,Mujer,2000.0,Secundaria alta (alta),Cómodamente,,,Nada capaz,5,,,1,1,1
32315.0,RS,9,Hombre,1964.0,Grado/BA,Saliendo adelante,,,Nada capaz,2,,,6,6,7
32347.0,RS,9,Mujer,1992.0,Grado/BA,Cómodamente,,,Nada capaz,0,,,0,0,5
32366.0,RS,9,Mujer,1950.0,Secundaria alta (alta),Difícil,,,Nada capaz,7,,,1,0,0
32378.0,RS,9,Hombre,1950.0,Secundaria alta (alta),Saliendo adelante,,,Nada capaz,0,,,0,0,0
32421.0,RS,9,Hombre,1969.0,Vocacional avanzado,Saliendo adelante,,,Poco capaz,8,,,10,10,10
32434.0,RS,9,Mujer,1950.0,Vocacional avanzado,Cómodamente,,,Nada capaz,10,,,10,10,10
32436.0,RS,9,Hombre,1936.0,Secundaria alta (alta),Difícil,,,Nada capaz,0,,,3,1,4
32501.0,RS,9,Mujer,1949.0,Máster/Doctorado,Saliendo adelante,,,Poco capaz,5,,,3,5,4
32507.0,RS,9,Hombre,1990.0,Grado/BA,Cómodamente,,,Nada capaz,0,,,5,5,5
32508.0,RS,9,Hombre,1992.0,Máster/Doctorado,Saliendo adelante,,,Completamente capaz,8,,,7,7,5
32549.0,RS,9,Hombre,1979.0,Grado/BA,Cómodamente,,,Muy capaz,5,,,6,5,7
32572.0,RS,9,Mujer,1960.0,Secundaria alta (alta),Saliendo adelante,,,Nada capaz,,,,,0,0
32577.0,RS,9,Mujer,1968.0,Secundaria alta (alta),Saliendo adelante,,,Nada capaz,2,,,3,2,2
32629.0,RS,9,Hombre,1976.0,Secundaria baja,Saliendo adelante,,,Nada capaz,4,,,4,5,3
32650.0,RS,9,Hombre,1951.0,Secundaria alta (alta),Cómodamente,,,Nada capaz,0,,,0,5,0
32698.0,RS,9,Mujer,1976.0,Secundaria alta (baja),Saliendo adelante,,,Bastante capaz,9,,,2,5,10
32800.0,RS,9,Hombre,2002.0,Secundaria baja,Cómodamente,,,Nada capaz,3,,,5,6,8
32863.0,RS,9,Hombre,1965.0,Secundaria baja,Saliendo adelante,,,Poco capaz,5,,,3,9,5
32874.0,RS,9,Mujer,1948.0,Grado/BA,Cómodamente,,,Nada capaz,7,,,9,10,9
32943.0,RS,9,Mujer,1993.0,Secundaria alta (baja),Saliendo adelante,,,Poco capaz,5,,,3,6,5
33178.0,RS,9,Hombre,2001.0,Secundaria baja,Saliendo adelante,,,Muy capaz,5,,,3,5,5
33180.0,RS,9,Hombre,1949.0,Secundaria baja,Difícil,,,Poco capaz,0,,,0,0,2
33215.0,RS,9,Mujer,1944.0,Secundaria alta (baja),Cómodamente,,,Poco capaz,2,,,10,2,10
33271.0,RS,9,Mujer,1949.0,Primaria o menos,Difícil,,,Nada capaz,0,,,8,5,5
33276.0,RS,9,Hombre,1983.0,Secundaria alta (baja),Saliendo adelante,,,Bastante capaz,0,,,0,2,1
33320.0,RS,9,Hombre,1970.0,Grado/BA,Saliendo adelante,,,Nada capaz,5,,,2,5,5
33332.0,RS,9,Mujer,1939.0,Secundaria alta (alta),Saliendo adelante,,,Poco capaz,4,,,0,3,1
33348.0,RS,9,Mujer,1948.0,Primaria o menos,Saliendo adelante,,,Nada capaz,3,,,0,0,0
33391.0,RS,9,Mujer,1961.0,Secundaria alta (baja),Cómodamente,,,Nada capaz,0,,,1,4,3
33398.0,RS,9,Hombre,1933.0,Primaria o menos,Cómodamente,,,Nada capaz,1,,,0,0,1
33436.0,RS,9,Hombre,2002.0,Secundaria baja,Cómodamente,,,Poco capaz,7,,,7,2,5
33557.0,RS,9,Hombre,1954.0,Secundaria alta (baja),Saliendo adelante,,,Nada capaz,2,,,4,5,10
33559.0,RS,9,Hombre,1962.0,Secundaria baja,Difícil,,,Nada capaz,1,,,5,5,5
33585.0,RS,9,Hombre,1966.0,Secundaria alta (alta),Difícil,,,Poco capaz,3,,,4,6,5
33611.0,RS,9,Hombre,1998.0,Secundaria alta (alta),Saliendo adelante,,,Bastante capaz,1,,,5,5,7
33626.0,RS,9,Mujer,1972.0,Secundaria alta (baja),Cómodamente,,,,0,,,10,10,10
33653.0,RS,9,Mujer,1948.0,Secundaria alta (baja),Saliendo adelante,,,Bastante capaz,5,,,0,0,0
33689.0,RS,9,Mujer,1962.0,Secundaria alta (baja),Difícil,,,Poco capaz,0,,,0,5,5
33771.0,RS,9,Mujer,1973.0,Secundaria alta (alta),Saliendo adelante,,,Bastante capaz,3,,,1,2,6
33792.0,RS,9,Mujer,1954.0,Secundaria alta (baja),Saliendo adelante,,,Nada capaz,,,,3,5,5
33813.0,RS,9,Hombre,1961.0,Vocacional avanzado,Saliendo adelante,,,Poco capaz,3,,,2,10,8
33885.0,RS,9,Mujer,1984.0,Secundaria alta (baja),Saliendo adelante,,,Nada capaz,3,,,0,10,5
34048.0,RS,9,Mujer,1949.0,Grado/BA,Cómodamente,,,Nada capaz,,,,3,4,3
34055.0,RS,9,Hombre,1990.0,Secundaria alta (baja),Cómodamente,,,Poco capaz,3,,,4,5,4
34057.0,RS,9,Hombre,1992.0,Secundaria alta (baja),Cómodamente,,,Bastante capaz,8,,,4,2,3
34089.0,RS,9,Mujer,1945.0,Primaria o menos,Muy difícil,,,,,,,0,,
34185.0,RS,9,Mujer,1960.0,Vocacional avanzado,Saliendo adelante,,,Poco capaz,1,,,2,4,2
34201.0,RS,9,Mujer,1973.0,Secundaria alta (alta),Saliendo adelante,,,Nada capaz,6,,,5,5,5
34209.0,RS,9,Hombre,1965.0,Secundaria baja,Saliendo adelante,,,Bastante capaz,7,,,1,,
34274.0,RS,9,Mujer,1949.0,Secundaria baja,Saliendo adelante,,,Nada capaz,6,,,5,5,5
34364.0,RS,9,Hombre,1944.0,Secundaria alta (alta),Saliendo adelante,,,Poco capaz,7,,,0,0,0
34365.0,RS,9,Mujer,1964.0,Secundaria alta (alta),Difícil,,,,9,,,6,4,6
34385.0,RS,9,Hombre,1981.0,Secundaria alta (baja),Saliendo adelante,,,Nada capaz,1,,,5,8,9
34460.0,RS,9,Hombre,1936.0,Secundaria baja,Difícil,,,Nada capaz,10,,,,10,10
34463.0,RS,9,Mujer,1965.0,Secundaria alta (alta),Saliendo adelante,,,Nada capaz,6,,,0,3,2
34467.0,RS,9,Mujer,1996.0,Secundaria alta (alta),Saliendo adelante,,,Bastante capaz,3,,,,7,
34481.0,RS,9,Mujer,1946.0,Secundaria baja,Difícil,,,Nada capaz,,,,5,10,10
34556.0,RS,9,Mujer,1958.0,Vocacional avanzado,Saliendo adelante,,,Nada capaz,10,,,5,5,5
34561.0,RS,9,Mujer,1985.0,Secundaria alta (alta),Saliendo adelante,,,Poco capaz,8,,,5,8,10
34582.0,RS,9,Mujer,1975.0,Grado/BA,Saliendo adelante,,,,5,,,6,7,7
34705.0,RS,9,Hombre,1974.0,Secundaria alta (alta),Cómodamente,,,Bastante capaz,4,,,4,4,3
34710.0,RS,9,Mujer,1965.0,Secundaria alta (alta),Muy difícil,,,Nada capaz,9,,,5,10,10
34747.0,RS,9,Hombre,1981.0,Grado/BA,Cómodamente,,,Bastante capaz,3,,,8,5,9
34762.0,RS,9,Hombre,1947.0,Vocacional avanzado,Saliendo adelante,,,Bastante capaz,1,,,5,10,10
34773.0,RS,9,Hombre,1942.0,Secundaria alta (baja),Cómodamente,,,Poco capaz,8,,,0,0,4
34786.0,RS,9,Hombre,1953.0,Secundaria baja,Difícil,,,Nada capaz,0,,,3,5,4
34790.0,RS,9,Mujer,1948.0,Secundaria alta (baja),Saliendo adelante,,,Poco capaz,2,,,2,3,0
34821.0,RS,9,Mujer,1996.0,Secundaria alta (alta),Difícil,,,Poco capaz,6,,,7,7,7
34934.0,RS,9,Hombre,1953.0,Vocacional avanzado,Saliendo adelante,,,Bastante capaz,3,,,5,6,6
34942.0,RS,9,Hombre,1944.0,Secundaria baja,Difícil,,,Bastante capaz,9,,,5,5,1
34954.0,RS,9,Hombre,1999.0,Secundaria alta (alta),Saliendo adelante,,,Bastante capaz,2,,,7,8,9
34989.0,RS,9,Hombre,1936.0,Secundaria alta (baja),Cómodamente,,,Poco capaz,5,,,2,5,
35001.0,RS,9,Mujer,1970.0,Secundaria alta (baja),Cómodamente,,,Nada capaz,6,,,7,5,
35016.0,RS,9,Mujer,1976.0,Secundaria alta (alta),Saliendo adelante,,,Poco capaz,5,,,4,5,3
35039.0,RS,9,Mujer,1959.0,Secundaria alta (alta),Saliendo adelante,,,Nada capaz,3,,,2,2,2
35048.0,RS,9,Hombre,1954.0,Secundaria alta (baja),Saliendo adelante,,,Nada capaz,,,,,8,7
35084.0,RS,9,Hombre,1983.0,Secundaria alta (alta),Saliendo adelante,,,Muy capaz,4,,,7,7,7
35109.0,RS,9,Hombre,1954.0,Secundaria alta (baja),Saliendo adelante,,,Nada capaz,6,,,10,9,10
35141.0,RS,9,Hombre,1992.0,Secundaria alta (alta),Saliendo adelante,,,Bastante capaz,6,,,0,8,7
35277.0,RS,9,Hombre,1933.0,Primaria o menos,Saliendo adelante,,,Nada capaz,10,,,0,5,0
35286.0,RS,9,Hombre,1961.0,Secundaria baja,Saliendo adelante,,,Poco capaz,,,,5,7,7
35318.0,RS,9,Hombre,1951.0,Secundaria baja,Saliendo adelante,,,Poco capaz,2,,,5,5,5
35330.0,RS,9,Hombre,1962.0,Vocacional avanzado,Cómodamente,,,Nada capaz,3,,,5,5,5
35372.0,RS,9,Mujer,1993.0,Grado/BA,Saliendo adelante,,,Completamente capaz,8,,,5,9,5
35428.0,RS,9,Mujer,1974.0,Secundaria baja,Saliendo adelante,,,Nada capaz,0,,,5,10,10
35433.0,RS,9,Hombre,1961.0,Secundaria alta (alta),Difícil,,,Nada capaz,0,,,0,0,0
35488.0,RS,9,Mujer,1988.0,Secundaria alta (baja),Saliendo adelante,,,Nada capaz,5,,,5,8,5
35499.0,RS,9,Hombre,2003.0,Secundaria baja,Saliendo adelante,,,Poco capaz,1,,,,0,0
35510.0,RS,9,Hombre,1964.0,Secundaria alta (alta),Difícil,,,Nada capaz,0,,,5,5,5
35569.0,RS,9,Hombre,1986.0,Secundaria alta (alta),Saliendo adelante,,,Nada capaz,3,,,5,5,5
35571.0,RS,9,Mujer,1958.0,Secundaria alta (alta),Difícil,,,Nada capaz,8,,,2,9,3
35607.0,RS,9,Hombre,1960.0,Secundaria baja,Saliendo adelante,,,Nada capaz,6,,,2,2,5
35645.0,RS,9,Hombre,1981.0,Secundaria baja,Difícil,,,Nada capaz,2,,,5,3,4
35714.0,RS,9,Mujer,1996.0,Secundaria alta (alta),Saliendo adelante,,,Poco capaz,5,,,5,5,5
35719.0,RS,9,Hombre,1972.0,Grado/BA,Saliendo adelante,,,Completamente capaz,0,,,5,5,5
35737.0,RS,9,Mujer,1964.0,Secundaria alta (baja),Saliendo adelante,,,Nada capaz,,,,8,,8
35887.0,RS,9,Mujer,1978.0,Máster/Doctorado,Muy difícil,,,Bastante capaz,5,,,6,7,7
35902.0,RS,9,Hombre,1962.0,Secundaria alta (alta),Saliendo adelante,,,Bastante capaz,3,,,4,4,4
35906.0,RS,9,Mujer,1991.0,Máster/Doctorado,Cómodamente,,,Completamente capaz,0,,,0,0,0
35907.0,RS,9,Hombre,1981.0,Secundaria alta (alta),Saliendo adelante,,,Muy capaz,0,,,0,0,0
35954.0,RS,9,Mujer,1987.0,Grado/BA,Difícil,,,Poco capaz,3,,,4,5,4
35986.0,RS,9,Mujer,1968.0,Secundaria alta (alta),Saliendo adelante,,,Poco capaz,2,,,3,6,5
36080.0,RS,9,Hombre,1991.0,Secundaria alta (alta),Saliendo adelante,,,Nada capaz,6,,,10,10,10
36087.0,RS,9,Mujer,1966.0,Secundaria alta (baja),Saliendo adelante,,,Nada capaz,0,,,0,0,0
36176.0,RS,9,Mujer,1960.0,Secundaria baja,Saliendo adelante,,,Poco capaz,2,,,4,4,4
36350.0,RS,9,Mujer,1992.0,Secundaria alta (alta),Cómodamente,,,Nada capaz,0,,,5,5,5
36362.0,RS,9,Hombre,1942.0,Secundaria alta (baja),Saliendo adelante,,,Muy capaz,9,,,3,4,4
36376.0,RS,9,Mujer,1980.0,Grado/BA,Saliendo adelante,,,Bastante capaz,4,,,,3,5
36397.0,RS,9,Hombre,2000.0,Secundaria baja,Cómodamente,,,,10,,,3,10,10
36398.0,RS,9,Hombre,1993.0,Secundaria alta (alta),Saliendo adelante,,,Muy capaz,8,,,6,8,9
36417.0,RS,9,Mujer,1948.0,Secundaria baja,Muy difícil,,,Nada capaz,5,,,,,
36514.0,RS,9,Hombre,1951.0,Vocacional avanzado,Cómodamente,,,Poco capaz,0,,,5,8,8
36542.0,RS,9,Mujer,1999.0,Secundaria alta (alta),Saliendo adelante,,,Bastante capaz,4,,,5,9,5
36569.0,RS,9,Hombre,1941.0,Máster/Doctorado,Cómodamente,,,Poco capaz,2,,,4,4,4
36672.0,RS,9,Hombre,1940.0,Primaria o menos,Saliendo adelante,,,Nada capaz,0,,,0,0,0
36679.0,RS,9,Hombre,1995.0,Secundaria alta (alta),Cómodamente,,,Poco capaz,3,,,7,5,7
36681.0,RS,9,Hombre,1988.0,Grado/BA,Saliendo adelante,,,Bastante capaz,5,,,6,8,8
36688.0,RS,9,Hombre,1962.0,Vocacional avanzado,Difícil,,,Bastante capaz,5,,,5,0,5
36710.0,RS,9,Mujer,1932.0,Secundaria alta (baja),Saliendo adelante,,,Poco capaz,1,,,5,5,5
36724.0,RS,9,Mujer,1949.0,Secundaria alta (baja),Saliendo adelante,,,Poco capaz,2,,,0,10,10
36745.0,RS,9,Mujer,1958.0,Secundaria alta (alta),Saliendo adelante,,,Poco capaz,9,,,6,9,9
36808.0,RS,9,Mujer,1983.0,Secundaria baja,Saliendo adelante,,,Nada capaz,7,,,6,7,7
36838.0,RS,9,Hombre,1967.0,Máster/Doctorado,Saliendo adelante,,,Muy capaz,5,,,0,10,10
36873.0,RS,9,Hombre,1942.0,Secundaria baja,Difícil,,,Nada capaz,0,,,5,5,
36914.0,RS,9,Hombre,1967.0,Secundaria alta (baja),Muy difícil,,,Nada capaz,5,,,5,7,7
36957.0,RS,9,Mujer,1940.0,Secundaria alta (alta),Cómodamente,,,Completamente capaz,7,,,5,7,5
36993.0,RS,9,Mujer,1957.0,Secundaria baja,Difícil,,,Nada capaz,3,,,0,2,2
37021.0,RS,9,Mujer,1945.0,Secundaria alta (alta),Saliendo adelante,,,Nada capaz,,,,,,
37076.0,RS,9,Mujer,1956.0,Grado/BA,Saliendo adelante,,,Poco capaz,4,,,0,5,10
37133.0,RS,9,Mujer,1950.0,Primaria o menos,Muy difícil,,,Nada capaz,,,,0,,0
37165.0,RS,9,Mujer,1960.0,Secundaria alta (baja),Difícil,,,Nada capaz,,,,,,5
37194.0,RS,9,Mujer,1998.0,Secundaria alta (alta),Saliendo adelante,,,Muy capaz,,,,3,6,6
37220.0,RS,9,Hombre,1974.0,Secundaria baja,Saliendo adelante,,,Poco capaz,3,,,4,4,4
37285.0,RS,9,Mujer,1932.0,Vocacional avanzado,Cómodamente,,,Nada capaz,0,,,0,0,0
37340.0,RS,9,Hombre,1957.0,Secundaria alta (baja),Saliendo adelante,,,Nada capaz,0,,,0,0,0
37424.0,RS,9,Mujer,1941.0,Primaria o menos,Saliendo adelante,,,Nada capaz,3,,,0,0,0
37431.0,RS,9,Hombre,1952.0,Secundaria alta (alta),Difícil,,,Nada capaz,1,,,10,10,10
37438.0,RS,9,Mujer,1978.0,Secundaria baja,Muy difícil,,,Poco capaz,10,,,0,8,5
37452.0,RS,9,Mujer,1983.0,Grado/BA,Cómodamente,,,Muy capaz,8,,,7,6,5
37457.0,RS,9,Hombre,1974.0,Secundaria alta (baja),Saliendo adelante,,,Nada capaz,5,,,0,0,0
37475.0,RS,9,Hombre,1951.0,Secundaria alta (baja),Saliendo adelante,,,Nada capaz,2,,,0,0,0
37530.0,RS,9,Mujer,1993.0,Secundaria baja,Saliendo adelante,,,Bastante capaz,4,,,2,8,3
37567.0,RS,9,Hombre,1973.0,Secundaria alta (alta),Muy difícil,,,Poco capaz,7,,,6,8,6
37577.0,RS,9,Hombre,1962.0,Secundaria alta (baja),Saliendo adelante,,,Poco capaz,,,,9,8,7
37583.0,RS,9,Hombre,1985.0,Secundaria baja,Muy difícil,,,Nada capaz,,,,10,10,8
37612.0,RS,9,Hombre,1951.0,Secundaria alta (baja),Difícil,,,Poco capaz,7,,,0,8,5
37618.0,RS,9,Mujer,1997.0,Secundaria alta (alta),Saliendo adelante,,,Nada capaz,5,,,5,5,5
37637.0,RS,9,Hombre,1991.0,Máster/Doctorado,Saliendo adelante,,,Completamente capaz,1,,,3,5,6
37708.0,RS,9,Mujer,1986.0,Vocacional avanzado,Saliendo adelante,,,Nada capaz,5,,,0,3,3
37710.0,RS,9,Mujer,1972.0,Máster/Doctorado,Saliendo adelante,,,Nada capaz,5,,,0,7,5
37764.0,RS,9,Mujer,1956.0,Secundaria alta (baja),Saliendo adelante,,,Nada capaz,0,,,0,0,0
37801.0,RS,9,Hombre,1981.0,Grado/BA,Cómodamente,,,,9,,,10,10,10
37809.0,RS,9,Mujer,1953.0,Primaria o menos,Difícil,,,Nada capaz,9,,,10,10,10
37838.0,RS,9,Hombre,1994.0,Secundaria baja,Difícil,,,Nada capaz,0,,,0,10,10
37845.0,RS,9,Mujer,1978.0,Secundaria alta (alta),Difícil,,,Completamente capaz,5,,,10,10,10
37872.0,RS,9,Hombre,1953.0,Vocacional avanzado,Cómodamente,,,Muy capaz,2,,,6,6,6
37918.0,RS,9,Hombre,1954.0,Primaria o menos,Saliendo adelante,,,Nada capaz,4,,,0,0,0
37927.0,RS,9,Hombre,1993.0,Secundaria alta (alta),Saliendo adelante,,,Nada capaz,,,,4,6,6
38000.0,RS,9,Hombre,1952.0,Secundaria baja,Saliendo adelante,,,Nada capaz,0,,,,10,
38002.0,RS,9,Hombre,1970.0,Primaria o menos,Muy difícil,,,Bastante capaz,3,,,6,7,6
